customer_id,segment,txn_year,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total_score,rfm_segment
C08666,Regular,2023,13,4,1026.95,5,3,5,13,Loyal
C08683,VIP,2023,26,6,2422.92,5,3,5,13,Loyal
C08747,VIP,2023,12,9,787.57,5,4,4,13,Champion
C08750,Premium,2023,0,4,1550.06,5,3,5,13,Loyal
C08777,Premium,2023,27,11,881.7,5,4,4,13,Champion
C08778,VIP,2023,78,13,1025.45,3,5,5,13,Loyal
C08789,Premium,2023,4,11,856.44,5,4,4,13,Champion
C08790,VIP,2023,37,8,1669.25,4,4,5,13,Champion
C08809,VIP,2023,27,10,784.28,5,4,4,13,Champion
C08819,VIP,2023,46,11,1485.75,4,4,5,13,Champion
C08824,VIP,2023,12,8,550.98,5,4,4,13,Champion
C08831,Regular,2023,45,8,1721.84,4,4,5,13,Champion
C08871,VIP,2023,6,10,621.03,5,4,4,13,Champion
C08876,VIP,2023,4,8,588.29,5,4,4,13,Champion
C08888,Premium,2023,5,8,542.42,5,4,4,13,Champion
C08901,VIP,2023,26,11,829.36,5,4,4,13,Champion
C08911,Regular,2023,21,6,1428.73,5,3,5,13,Loyal
C08982,Regular,2023,11,7,1607.95,5,3,5,13,Loyal
C09000,VIP,2023,4,11,768.07,5,4,4,13,Champion
C09022,VIP,2023,6,9,670.09,5,4,4,13,Champion
C09033,VIP,2023,6,8,844.22,5,4,4,13,Champion
C09054,Premium,2023,14,12,709.33,5,4,4,13,Champion
C09080,Regular,2023,9,4,2003.63,5,3,5,13,Loyal
C09122,VIP,2023,1,10,561.54,5,4,4,13,Champion
C09187,Regular,2023,12,8,554.93,5,4,4,13,Champion
C09210,VIP,2023,4,10,968.64,5,4,4,13,Champion
C09225,Premium,2023,22,9,692.4,5,4,4,13,Champion
C09262,Premium,2023,1,6,1525.8,5,3,5,13,Loyal
C09276,VIP,2023,40,15,959.92,4,5,4,13,Champion
C09315,VIP,2023,51,13,902.97,4,5,4,13,Champion
C09335,Premium,2023,2,7,1131.15,5,3,5,13,Loyal
C09364,Premium,2023,20,4,1059.03,5,3,5,13,Loyal
C09370,VIP,2023,30,7,1259.1,5,3,5,13,Loyal
C09385,Regular,2023,41,11,1537.08,4,4,5,13,Champion
C09386,VIP,2023,11,9,702.19,5,4,4,13,Champion
C09394,Premium,2023,5,9,975.2,5,4,4,13,Champion
C09585,VIP,2023,9,8,707,5,4,4,13,Champion
C09625,Premium,2023,26,10,907.69,5,4,4,13,Champion
C09654,VIP,2023,1,9,550.03,5,4,4,13,Champion
C09724,Regular,2023,27,7,1346.19,5,3,5,13,Loyal
C09744,Premium,2023,5,7,1165.3,5,3,5,13,Loyal
C09755,Regular,2023,20,8,755.87,5,4,4,13,Champion
C09756,Premium,2023,3,6,1344.51,5,3,5,13,Loyal
C09803,Premium,2023,23,9,822.02,5,4,4,13,Champion
C09826,VIP,2023,0,11,929.69,5,4,4,13,Champion
C09838,VIP,2023,8,11,937.59,5,4,4,13,Champion
C09863,VIP,2023,60,9,1102.39,4,4,5,13,Champion
C09885,VIP,2023,8,10,560.32,5,4,4,13,Champion
C09919,VIP,2023,9,8,594.75,5,4,4,13,Champion
C09940,VIP,2023,17,11,741.73,5,4,4,13,Champion
C00000,Premium,2023,3,9,471.41,5,4,3,12,Loyal
C00002,VIP,2023,11,9,288.98,5,4,3,12,Loyal
C00003,Premium,2023,49,8,518.64,4,4,4,12,Champion
C00024,Premium,2023,12,2,1594.27,5,2,5,12,Potential Loyalist
C00151,VIP,2023,27,6,804.79,5,3,4,12,Loyal
C00155,Premium,2023,4,6,521.58,5,3,4,12,Loyal
C00159,Premium,2023,52,10,827.05,4,4,4,12,Champion
C00161,VIP,2023,7,9,441.74,5,4,3,12,Loyal
C00167,Premium,2023,29,5,697.98,5,3,4,12,Loyal
C00178,VIP,2023,85,11,1089.52,3,4,5,12,Loyal
C00210,Premium,2023,4,4,599.55,5,3,4,12,Loyal
C00300,Premium,2023,10,9,271.49,5,4,3,12,Loyal
C00346,VIP,2023,8,6,924.88,5,3,4,12,Loyal
C00354,Regular,2023,2,7,611.96,5,3,4,12,Loyal
C00359,Regular,2023,45,6,1020.97,4,3,5,12,Loyal
C00381,VIP,2023,4,8,276.48,5,4,3,12,Loyal
C00390,Regular,2023,21,8,401.12,5,4,3,12,Loyal
C00407,Premium,2023,19,8,321.68,5,4,3,12,Loyal
C00417,Premium,2023,10,8,475.91,5,4,3,12,Loyal
C00420,Premium,2023,24,7,684.8,5,3,4,12,Loyal
C00431,Premium,2023,50,8,578.78,4,4,4,12,Champion
C00458,Premium,2023,12,7,563.97,5,3,4,12,Loyal
C00475,Regular,2023,21,4,548.04,5,3,4,12,Loyal
C00485,Regular,2023,3,5,505.14,5,3,4,12,Loyal
C00493,Regular,2023,17,8,401.3,5,4,3,12,Loyal
C00505,Premium,2023,8,4,606.37,5,3,4,12,Loyal
C00520,VIP,2023,4,8,354.71,5,4,3,12,Loyal
C00562,Premium,2023,3,6,532.52,5,3,4,12,Loyal
C00596,Premium,2023,11,4,566.5,5,3,4,12,Loyal
C00641,Premium,2023,11,4,547.97,5,3,4,12,Loyal
C00673,Premium,2023,9,6,948.92,5,3,4,12,Loyal
C00691,VIP,2023,2,6,581.69,5,3,4,12,Loyal
C00696,Premium,2023,6,7,612.36,5,3,4,12,Loyal
C00712,Premium,2023,9,10,473.27,5,4,3,12,Loyal
C00738,Regular,2023,16,5,655.69,5,3,4,12,Loyal
C00742,VIP,2023,69,14,925.18,3,5,4,12,Loyal
C00751,Regular,2023,4,7,674.75,5,3,4,12,Loyal
C00775,VIP,2023,65,9,1116.85,3,4,5,12,Loyal
C00824,Premium,2023,23,4,602.25,5,3,4,12,Loyal
C00830,Regular,2023,13,6,539.58,5,3,4,12,Loyal
C00847,Premium,2023,7,7,971.19,5,3,4,12,Loyal
C00852,VIP,2023,53,10,700.72,4,4,4,12,Champion
C00867,Premium,2023,41,9,505.83,4,4,4,12,Champion
C00895,VIP,2023,43,9,718.79,4,4,4,12,Champion
C00911,VIP,2023,5,8,411.73,5,4,3,12,Loyal
C00934,Premium,2023,49,6,1034.86,4,3,5,12,Loyal
C00936,VIP,2023,2,7,526.31,5,3,4,12,Loyal
C00946,Premium,2023,58,11,691.11,4,4,4,12,Champion
C00953,Budget Shopper,2023,19,6,864.52,5,3,4,12,Loyal
C00960,Regular,2023,5,4,742.84,5,3,4,12,Loyal
C01001,Regular,2023,23,5,969.48,5,3,4,12,Loyal
C01008,Premium,2023,13,7,734.5,5,3,4,12,Loyal
C01020,VIP,2023,15,6,870.87,5,3,4,12,Loyal
C01024,Premium,2023,41,6,1042.57,4,3,5,12,Loyal
C01025,Regular,2023,15,10,474.46,5,4,3,12,Loyal
C01026,VIP,2023,55,5,1554.12,4,3,5,12,Loyal
C01054,Budget Shopper,2023,6,4,761.05,5,3,4,12,Loyal
C01069,Regular,2023,20,7,539.27,5,3,4,12,Loyal
C01073,VIP,2023,45,10,697.32,4,4,4,12,Champion
C01074,VIP,2023,40,10,575.16,4,4,4,12,Champion
C01091,Regular,2023,26,6,712.64,5,3,4,12,Loyal
C01113,VIP,2023,5,8,405.67,5,4,3,12,Loyal
C01117,Premium,2023,1,8,361.64,5,4,3,12,Loyal
C01126,Regular,2023,1,6,594.74,5,3,4,12,Loyal
C01149,VIP,2023,46,10,503.1,4,4,4,12,Champion
C01159,Premium,2023,17,7,540.94,5,3,4,12,Loyal
C01161,Premium,2023,60,8,521.83,4,4,4,12,Champion
C01165,VIP,2023,30,8,283.26,5,4,3,12,Loyal
C01192,VIP,2023,87,11,1054.64,3,4,5,12,Loyal
C01194,VIP,2023,66,15,902.93,3,5,4,12,Loyal
C01217,Regular,2023,54,5,2148.13,4,3,5,12,Loyal
C01227,Regular,2023,16,5,649.43,5,3,4,12,Loyal
C01230,Budget Shopper,2023,26,2,1848.45,5,2,5,12,Potential Loyalist
C01263,VIP,2023,51,10,584.3,4,4,4,12,Champion
C01278,VIP,2023,14,12,461.12,5,4,3,12,Loyal
C01285,VIP,2023,13,5,555.23,5,3,4,12,Loyal
C01295,Regular,2023,7,4,705.76,5,3,4,12,Loyal
C01310,Regular,2023,12,10,448.73,5,4,3,12,Loyal
C01311,VIP,2023,56,9,532.91,4,4,4,12,Champion
C01324,Regular,2023,7,4,527.28,5,3,4,12,Loyal
C01325,VIP,2023,7,10,451.3,5,4,3,12,Loyal
C01330,Premium,2023,56,6,1065.17,4,3,5,12,Loyal
C01341,Premium,2023,6,7,870.74,5,3,4,12,Loyal
C01371,VIP,2023,32,8,593.68,4,4,4,12,Champion
C01388,VIP,2023,31,8,666.77,4,4,4,12,Champion
C01408,VIP,2023,53,6,1268.32,4,3,5,12,Loyal
C01412,Premium,2023,58,4,1517.22,4,3,5,12,Loyal
C01438,VIP,2023,34,10,816.39,4,4,4,12,Champion
C01447,Regular,2023,8,6,570.28,5,3,4,12,Loyal
C01512,Regular,2023,2,5,685.44,5,3,4,12,Loyal
C01532,Regular,2023,7,5,732.45,5,3,4,12,Loyal
C01559,VIP,2023,46,9,598.04,4,4,4,12,Champion
C01594,Premium,2023,7,5,920.37,5,3,4,12,Loyal
C01600,VIP,2023,2,6,510.08,5,3,4,12,Loyal
C01633,Premium,2023,12,6,629.99,5,3,4,12,Loyal
C01649,Premium,2023,18,6,852.06,5,3,4,12,Loyal
C01664,VIP,2023,43,9,619.75,4,4,4,12,Champion
C01665,VIP,2023,0,6,772.26,5,3,4,12,Loyal
C01669,VIP,2023,31,9,625.84,4,4,4,12,Champion
C01679,Regular,2023,27,4,545.61,5,3,4,12,Loyal
C01680,Premium,2023,14,8,260.81,5,4,3,12,Loyal
C01715,Premium,2023,6,7,891.65,5,3,4,12,Loyal
C01734,VIP,2023,40,10,776.95,4,4,4,12,Champion
C01736,VIP,2023,27,8,333.4,5,4,3,12,Loyal
C01794,VIP,2023,21,8,276.94,5,4,3,12,Loyal
C01796,Regular,2023,4,6,504.36,5,3,4,12,Loyal
C01803,Premium,2023,0,5,509.68,5,3,4,12,Loyal
C01866,VIP,2023,27,8,482.63,5,4,3,12,Loyal
C01874,VIP,2023,24,4,700.95,5,3,4,12,Loyal
C01912,VIP,2023,7,7,669.67,5,3,4,12,Loyal
C01947,VIP,2023,13,11,282.33,5,4,3,12,Loyal
C01958,Premium,2023,23,7,501.02,5,3,4,12,Loyal
C01962,Regular,2023,15,8,438.84,5,4,3,12,Loyal
C01977,VIP,2023,41,9,615.81,4,4,4,12,Champion
C02015,Regular,2023,0,5,655.95,5,3,4,12,Loyal
C02020,Premium,2023,13,9,276.79,5,4,3,12,Loyal
C02038,Regular,2023,26,6,652.23,5,3,4,12,Loyal
C02094,VIP,2023,23,7,627.63,5,3,4,12,Loyal
C02098,Budget Shopper,2023,35,4,1146.95,4,3,5,12,Loyal
C02110,Regular,2023,14,6,935.39,5,3,4,12,Loyal
C02160,Regular,2023,47,10,921.94,4,4,4,12,Champion
C02167,Regular,2023,36,5,1308.74,4,3,5,12,Loyal
C02192,Premium,2023,14,7,504.17,5,3,4,12,Loyal
C02201,VIP,2023,1,8,484.28,5,4,3,12,Loyal
C02202,VIP,2023,27,11,448.29,5,4,3,12,Loyal
C02217,VIP,2023,14,8,315.49,5,4,3,12,Loyal
C02224,VIP,2023,41,12,660.06,4,4,4,12,Champion
C02225,Budget Shopper,2023,18,4,545.19,5,3,4,12,Loyal
C02233,VIP,2023,46,9,939.74,4,4,4,12,Champion
C02269,VIP,2023,25,7,908.78,5,3,4,12,Loyal
C02276,Regular,2023,45,8,913.97,4,4,4,12,Champion
C02283,Premium,2023,44,6,1433.92,4,3,5,12,Loyal
C02296,Premium,2023,6,5,684.75,5,3,4,12,Loyal
C02304,Regular,2023,26,7,738.49,5,3,4,12,Loyal
C02319,VIP,2023,5,12,349.74,5,4,3,12,Loyal
C02329,Regular,2023,21,6,529.94,5,3,4,12,Loyal
C02330,Regular,2023,26,4,916.29,5,3,4,12,Loyal
C02335,Premium,2023,1,8,231.74,5,4,3,12,Loyal
C02365,Premium,2023,30,8,371.62,5,4,3,12,Loyal
C02370,Regular,2023,37,9,561.98,4,4,4,12,Champion
C02401,Premium,2023,9,5,668.68,5,3,4,12,Loyal
C02408,Regular,2023,29,5,508.59,5,3,4,12,Loyal
C02410,Premium,2023,54,4,1211.35,4,3,5,12,Loyal
C02425,Premium,2023,42,5,1077.59,4,3,5,12,Loyal
C02450,Premium,2023,14,6,725.79,5,3,4,12,Loyal
C02471,VIP,2023,18,8,227.65,5,4,3,12,Loyal
C02479,VIP,2023,34,10,698.55,4,4,4,12,Champion
C02486,Premium,2023,5,10,483.32,5,4,3,12,Loyal
C02489,Regular,2023,56,8,738.09,4,4,4,12,Champion
C02507,VIP,2023,28,11,499.47,5,4,3,12,Loyal
C02531,Regular,2023,15,6,645.74,5,3,4,12,Loyal
C02542,Regular,2023,17,8,390.62,5,4,3,12,Loyal
C02552,Regular,2023,6,4,587.12,5,3,4,12,Loyal
C02579,VIP,2023,1,8,328.9,5,4,3,12,Loyal
C02585,Regular,2023,54,4,1390.29,4,3,5,12,Loyal
C02597,Regular,2023,4,6,681.52,5,3,4,12,Loyal
C02601,Premium,2023,36,5,1696.93,4,3,5,12,Loyal
C02617,VIP,2023,47,6,1646.75,4,3,5,12,Loyal
C02619,VIP,2023,12,7,536.78,5,3,4,12,Loyal
C02623,VIP,2023,2,6,745.72,5,3,4,12,Loyal
C02624,Regular,2023,26,8,227.12,5,4,3,12,Loyal
C02627,Regular,2023,12,6,889.31,5,3,4,12,Loyal
C02632,VIP,2023,24,9,430.49,5,4,3,12,Loyal
C02645,VIP,2023,24,6,840.13,5,3,4,12,Loyal
C02646,Premium,2023,3,7,681.03,5,3,4,12,Loyal
C02682,Budget Shopper,2023,30,2,1032.88,5,2,5,12,Potential Loyalist
C02692,VIP,2023,3,7,901.15,5,3,4,12,Loyal
C02743,Premium,2023,12,7,841.29,5,3,4,12,Loyal
C02761,VIP,2023,44,10,856.12,4,4,4,12,Champion
C02786,Premium,2023,12,6,795.7,5,3,4,12,Loyal
C02804,Budget Shopper,2023,10,4,645.38,5,3,4,12,Loyal
C02834,Premium,2023,29,8,301.71,5,4,3,12,Loyal
C02849,Regular,2023,1,7,846.61,5,3,4,12,Loyal
C02899,Regular,2023,28,6,755.04,5,3,4,12,Loyal
C02917,VIP,2023,7,12,480.65,5,4,3,12,Loyal
C02923,Premium,2023,88,8,1306.48,3,4,5,12,Loyal
C02954,Regular,2023,5,6,944.71,5,3,4,12,Loyal
C02979,VIP,2023,31,9,594.59,4,4,4,12,Champion
C02984,Budget Shopper,2023,11,6,532.34,5,3,4,12,Loyal
C02993,Regular,2023,46,8,608.07,4,4,4,12,Champion
C03005,Premium,2023,8,7,543.43,5,3,4,12,Loyal
C03015,Premium,2023,45,8,550.5,4,4,4,12,Champion
C03055,Regular,2023,19,4,605.5,5,3,4,12,Loyal
C03075,VIP,2023,66,10,1071.43,3,4,5,12,Loyal
C03091,VIP,2023,35,8,546.6,4,4,4,12,Champion
C03110,Regular,2023,24,5,958.13,5,3,4,12,Loyal
C03136,Premium,2023,5,6,903.84,5,3,4,12,Loyal
C03147,Premium,2023,23,7,662.67,5,3,4,12,Loyal
C03148,VIP,2023,9,8,365.48,5,4,3,12,Loyal
C03164,Regular,2023,5,7,510.33,5,3,4,12,Loyal
C03180,VIP,2023,11,8,237.05,5,4,3,12,Loyal
C03187,VIP,2023,57,11,885.48,4,4,4,12,Champion
C03201,VIP,2023,29,6,763.51,5,3,4,12,Loyal
C03202,VIP,2023,42,7,1046.38,4,3,5,12,Loyal
C03221,Premium,2023,9,6,629.92,5,3,4,12,Loyal
C03242,VIP,2023,18,9,338.89,5,4,3,12,Loyal
C03300,VIP,2023,54,10,508.29,4,4,4,12,Champion
C03316,Premium,2023,20,7,758.48,5,3,4,12,Loyal
C03322,Premium,2023,19,7,757.72,5,3,4,12,Loyal
C03330,VIP,2023,2,5,663.78,5,3,4,12,Loyal
C03366,Premium,2023,18,8,480.35,5,4,3,12,Loyal
C03374,Regular,2023,5,6,800.79,5,3,4,12,Loyal
C03397,Budget Shopper,2023,12,6,639.52,5,3,4,12,Loyal
C03470,Regular,2023,6,3,2625.85,5,2,5,12,Potential Loyalist
C03478,VIP,2023,28,7,734.51,5,3,4,12,Loyal
C03481,Premium,2023,17,6,687.47,5,3,4,12,Loyal
C03487,Premium,2023,3,7,700.01,5,3,4,12,Loyal
C03494,Budget Shopper,2023,14,4,639.24,5,3,4,12,Loyal
C03495,Premium,2023,6,6,593.85,5,3,4,12,Loyal
C03504,Premium,2023,28,4,860.98,5,3,4,12,Loyal
C03511,Premium,2023,23,5,698.99,5,3,4,12,Loyal
C03516,Regular,2023,30,5,911.79,5,3,4,12,Loyal
C03518,Regular,2023,8,7,608.67,5,3,4,12,Loyal
C03521,VIP,2023,32,12,650.31,4,4,4,12,Champion
C03528,Premium,2023,56,10,566.75,4,4,4,12,Champion
C03534,Premium,2023,5,5,743.92,5,3,4,12,Loyal
C03551,Regular,2023,20,5,594.72,5,3,4,12,Loyal
C03597,VIP,2023,6,8,287.13,5,4,3,12,Loyal
C03604,VIP,2023,51,12,994.85,4,4,4,12,Champion
C03703,Premium,2023,43,6,1102.66,4,3,5,12,Loyal
C03713,Premium,2023,8,8,438.93,5,4,3,12,Loyal
C03718,VIP,2023,29,7,971.03,5,3,4,12,Loyal
C03738,Premium,2023,27,6,708.41,5,3,4,12,Loyal
C03742,VIP,2023,35,10,523,4,4,4,12,Champion
C03747,VIP,2023,60,6,1584.41,4,3,5,12,Loyal
C03772,Premium,2023,39,5,1262.45,4,3,5,12,Loyal
C03819,Premium,2023,1,3,1030.34,5,2,5,12,Potential Loyalist
C03824,Premium,2023,12,5,910.06,5,3,4,12,Loyal
C03840,Premium,2023,35,8,595.52,4,4,4,12,Champion
C03841,Regular,2023,25,7,508.88,5,3,4,12,Loyal
C03846,Premium,2023,14,9,360.12,5,4,3,12,Loyal
C03857,Regular,2023,21,5,530.22,5,3,4,12,Loyal
C03888,VIP,2023,40,7,1106.22,4,3,5,12,Loyal
C03903,Regular,2023,21,4,761.67,5,3,4,12,Loyal
C03912,VIP,2023,1,10,406.89,5,4,3,12,Loyal
C03921,VIP,2023,35,7,1202.4,4,3,5,12,Loyal
C03929,VIP,2023,6,10,485.49,5,4,3,12,Loyal
C03945,VIP,2023,56,7,1534.11,4,3,5,12,Loyal
C03947,Budget Shopper,2023,3,2,1360.58,5,2,5,12,Potential Loyalist
C03948,VIP,2023,53,10,815.42,4,4,4,12,Champion
C04022,Regular,2023,2,7,533.98,5,3,4,12,Loyal
C04041,Premium,2023,26,7,712.91,5,3,4,12,Loyal
C04049,Premium,2023,51,10,844.02,4,4,4,12,Champion
C04091,Premium,2023,43,9,936.58,4,4,4,12,Champion
C04106,Premium,2023,35,7,2810.43,4,3,5,12,Loyal
C04123,Regular,2023,14,6,944.4,5,3,4,12,Loyal
C04153,Regular,2023,27,8,380.01,5,4,3,12,Loyal
C04162,VIP,2023,47,9,739.27,4,4,4,12,Champion
C04183,Regular,2023,18,4,721,5,3,4,12,Loyal
C04189,Regular,2023,11,7,631.71,5,3,4,12,Loyal
C04210,Premium,2023,5,8,341.07,5,4,3,12,Loyal
C04211,Regular,2023,7,8,328.89,5,4,3,12,Loyal
C04225,VIP,2023,46,9,914.92,4,4,4,12,Champion
C04233,Premium,2023,25,9,439.04,5,4,3,12,Loyal
C04327,Premium,2023,11,6,567.8,5,3,4,12,Loyal
C04328,Premium,2023,34,8,503.47,4,4,4,12,Champion
C04346,Premium,2023,26,6,659.04,5,3,4,12,Loyal
C04347,VIP,2023,65,9,1392.94,3,4,5,12,Loyal
C04378,VIP,2023,28,5,582.51,5,3,4,12,Loyal
C04385,VIP,2023,36,9,650.13,4,4,4,12,Champion
C04387,Budget Shopper,2023,30,4,650.82,5,3,4,12,Loyal
C04393,Premium,2023,17,6,623.73,5,3,4,12,Loyal
C04414,Budget Shopper,2023,1,4,704.05,5,3,4,12,Loyal
C04442,VIP,2023,56,10,647.59,4,4,4,12,Champion
C04448,Regular,2023,3,8,459.55,5,4,3,12,Loyal
C04470,VIP,2023,32,11,948.02,4,4,4,12,Champion
C04521,Regular,2023,52,6,1042.73,4,3,5,12,Loyal
C04525,Regular,2023,15,7,753.64,5,3,4,12,Loyal
C04529,Regular,2023,27,8,291.43,5,4,3,12,Loyal
C04573,Regular,2023,2,7,619.5,5,3,4,12,Loyal
C04574,Premium,2023,51,8,528.76,4,4,4,12,Champion
C04587,VIP,2023,16,7,525.7,5,3,4,12,Loyal
C04600,Regular,2023,12,5,806.84,5,3,4,12,Loyal
C04610,VIP,2023,18,6,678.15,5,3,4,12,Loyal
C04621,VIP,2023,50,9,579.95,4,4,4,12,Champion
C04636,Regular,2023,26,6,681,5,3,4,12,Loyal
C04637,Premium,2023,17,8,349.03,5,4,3,12,Loyal
C04639,Budget Shopper,2023,5,4,570.27,5,3,4,12,Loyal
C04683,Premium,2023,2,8,489.63,5,4,3,12,Loyal
C04701,Regular,2023,20,5,693.34,5,3,4,12,Loyal
C04716,Regular,2023,14,5,598.05,5,3,4,12,Loyal
C04755,Regular,2023,7,5,518.17,5,3,4,12,Loyal
C04782,VIP,2023,38,7,1201.16,4,3,5,12,Loyal
C04840,VIP,2023,6,11,428.34,5,4,3,12,Loyal
C04877,Premium,2023,34,9,531.47,4,4,4,12,Champion
C04878,Regular,2023,10,5,585.32,5,3,4,12,Loyal
C04898,VIP,2023,39,9,540.15,4,4,4,12,Champion
C04913,VIP,2023,26,5,715.55,5,3,4,12,Loyal
C04928,Premium,2023,2,4,753.91,5,3,4,12,Loyal
C04936,Regular,2023,20,7,676.41,5,3,4,12,Loyal
C04956,VIP,2023,58,10,789.07,4,4,4,12,Champion
C04959,Premium,2023,0,5,731.67,5,3,4,12,Loyal
C04968,Budget Shopper,2023,14,4,548.53,5,3,4,12,Loyal
C04987,Budget Shopper,2023,11,4,506.02,5,3,4,12,Loyal
C05001,Premium,2023,36,8,727.6,4,4,4,12,Champion
C05024,Regular,2023,29,4,668.45,5,3,4,12,Loyal
C05038,VIP,2023,3,8,460.72,5,4,3,12,Loyal
C05081,Regular,2023,10,6,520.56,5,3,4,12,Loyal
C05086,Premium,2023,37,7,1225.92,4,3,5,12,Loyal
C05112,Premium,2023,43,8,504.99,4,4,4,12,Champion
C05139,Premium,2023,22,6,651.81,5,3,4,12,Loyal
C05145,Premium,2023,3,8,302.64,5,4,3,12,Loyal
C05147,Regular,2023,8,5,580.1,5,3,4,12,Loyal
C05161,VIP,2023,1,7,592.26,5,3,4,12,Loyal
C05183,Premium,2023,4,9,380.4,5,4,3,12,Loyal
C05207,VIP,2023,69,12,1199.73,3,4,5,12,Loyal
C05272,Premium,2023,60,10,753.19,4,4,4,12,Champion
C05275,Premium,2023,4,5,518.44,5,3,4,12,Loyal
C05305,Regular,2023,51,9,884.63,4,4,4,12,Champion
C05310,Regular,2023,9,6,530.45,5,3,4,12,Loyal
C05312,Regular,2023,17,7,531.53,5,3,4,12,Loyal
C05317,VIP,2023,0,5,571.7,5,3,4,12,Loyal
C05322,VIP,2023,21,8,286.82,5,4,3,12,Loyal
C05355,VIP,2023,8,9,384.95,5,4,3,12,Loyal
C05379,Premium,2023,13,5,559.03,5,3,4,12,Loyal
C05381,Premium,2023,27,3,1324.81,5,2,5,12,Potential Loyalist
C05434,Premium,2023,52,7,1234.1,4,3,5,12,Loyal
C05491,Premium,2023,10,6,537.53,5,3,4,12,Loyal
C05529,Premium,2023,5,5,549.49,5,3,4,12,Loyal
C05531,Premium,2023,10,7,775.04,5,3,4,12,Loyal
C05544,Regular,2023,16,4,763.64,5,3,4,12,Loyal
C05596,VIP,2023,11,7,586.41,5,3,4,12,Loyal
C05602,VIP,2023,49,8,500.84,4,4,4,12,Champion
C05617,Premium,2023,46,8,888.96,4,4,4,12,Champion
C05652,Regular,2023,43,6,1534.35,4,3,5,12,Loyal
C05659,Premium,2023,10,4,777.7,5,3,4,12,Loyal
C05665,Premium,2023,3,8,412.64,5,4,3,12,Loyal
C05667,VIP,2023,56,9,687.25,4,4,4,12,Champion
C05669,Premium,2023,57,11,608.92,4,4,4,12,Champion
C05683,Regular,2023,20,5,534.91,5,3,4,12,Loyal
C05693,VIP,2023,50,9,597.3,4,4,4,12,Champion
C05697,VIP,2023,6,7,735.41,5,3,4,12,Loyal
C05704,Regular,2023,0,7,781.49,5,3,4,12,Loyal
C05709,Regular,2023,11,8,397.82,5,4,3,12,Loyal
C05713,Premium,2023,24,6,873.87,5,3,4,12,Loyal
C05732,Premium,2023,44,8,616.06,4,4,4,12,Champion
C05733,VIP,2023,18,7,887.34,5,3,4,12,Loyal
C05737,Premium,2023,2,5,965.63,5,3,4,12,Loyal
C05761,VIP,2023,6,10,495.98,5,4,3,12,Loyal
C05778,Premium,2023,41,6,1745.51,4,3,5,12,Loyal
C05784,Budget Shopper,2023,14,8,428.07,5,4,3,12,Loyal
C05786,VIP,2023,47,8,733.12,4,4,4,12,Champion
C05822,Premium,2023,61,12,1167.28,3,4,5,12,Loyal
C05851,VIP,2023,39,9,837.93,4,4,4,12,Champion
C05855,Premium,2023,27,8,282.88,5,4,3,12,Loyal
C05857,Regular,2023,4,7,686.03,5,3,4,12,Loyal
C05903,Premium,2023,27,5,695.73,5,3,4,12,Loyal
C05935,Regular,2023,22,8,493.27,5,4,3,12,Loyal
C05950,Regular,2023,13,4,850.11,5,3,4,12,Loyal
C05964,Premium,2023,18,7,529.43,5,3,4,12,Loyal
C05993,VIP,2023,38,8,601.9,4,4,4,12,Champion
C06007,VIP,2023,2,10,483.03,5,4,3,12,Loyal
C06017,Premium,2023,24,7,849.43,5,3,4,12,Loyal
C06021,VIP,2023,10,7,557.65,5,3,4,12,Loyal
C06058,Premium,2023,18,5,563.71,5,3,4,12,Loyal
C06065,VIP,2023,5,8,463,5,4,3,12,Loyal
C06066,Regular,2023,0,7,523.97,5,3,4,12,Loyal
C06116,Regular,2023,2,5,518.29,5,3,4,12,Loyal
C06128,Regular,2023,1,5,909.19,5,3,4,12,Loyal
C06150,Premium,2023,50,8,912.85,4,4,4,12,Champion
C06151,Premium,2023,8,7,659.72,5,3,4,12,Loyal
C06164,VIP,2023,42,8,738.03,4,4,4,12,Champion
C06182,Premium,2023,2,7,876.41,5,3,4,12,Loyal
C06186,Premium,2023,15,9,357.6,5,4,3,12,Loyal
C06205,Premium,2023,15,6,615.61,5,3,4,12,Loyal
C06211,Premium,2023,23,6,535.65,5,3,4,12,Loyal
C06238,Premium,2023,26,7,523.11,5,3,4,12,Loyal
C06322,VIP,2023,36,10,906.26,4,4,4,12,Champion
C06324,Regular,2023,58,6,1224.23,4,3,5,12,Loyal
C06326,Premium,2023,33,11,593.62,4,4,4,12,Champion
C06356,Regular,2023,19,4,852.24,5,3,4,12,Loyal
C06370,VIP,2023,20,8,351.58,5,4,3,12,Loyal
C06373,Premium,2023,22,7,531.25,5,3,4,12,Loyal
C06395,Premium,2023,32,8,662.34,4,4,4,12,Champion
C06399,Premium,2023,23,6,503.32,5,3,4,12,Loyal
C06411,Premium,2023,39,9,914.46,4,4,4,12,Champion
C06418,VIP,2023,7,4,918.73,5,3,4,12,Loyal
C06424,Budget Shopper,2023,9,6,706.67,5,3,4,12,Loyal
C06438,VIP,2023,0,8,274.16,5,4,3,12,Loyal
C06449,Premium,2023,14,8,378.23,5,4,3,12,Loyal
C06455,Premium,2023,21,7,703.31,5,3,4,12,Loyal
C06460,Budget Shopper,2023,27,2,1051.92,5,2,5,12,Potential Loyalist
C06482,VIP,2023,12,6,619.19,5,3,4,12,Loyal
C06510,Premium,2023,30,7,613.46,5,3,4,12,Loyal
